id,article_id,article_name,number_requested,created_at,article_type,language,original_article_id,news_blob_uri
193,f2c2a22a-8fab-4194-abb0-71d306751c9c,"“I know how to do more with less, I know what it means to be accountable to your employees and the people you serve, and I know what it’s like to make payroll",1,2025-08-28 17:38:24.384679,Technology,en,,news/f2c2a22a-8fab-4194-abb0-71d306751c9c.zip
508,a4151c2f-a0e8-4c71-840c-9de5ea240be1,ARTICLE: Ruderman Family Foundation sues media company that refused them service over stance on Israel - Newton Beacon by RFF. The two entities produced a test episode,1,2025-11-05 01:52:23.147045,Technology,en,,news/a4151c2f-a0e8-4c71-840c-9de5ea240be1.zip
170,cbfa6dd1-18cb-443f-91d7-331794f0fe1b,"to begin carrying firearms DC Police Takeover Aug 21 ‘Incredible results': Trump thanks National Guard, police for patrolling DC DC Police Takeover 23 hours ago Trump expands cities targeted for possible military deployment to Baltimore in a spat with gov",1,2025-08-25 19:20:44.428362,News and Politics,en,,news/cbfa6dd1-18cb-443f-91d7-331794f0fe1b.zip
171,6dae8124-7571-4562-a9ca-cf77bf9ec180,News Article by Nicki Camberg The costliest U.S. hurricanes since 1980 Share By Kelly Ann Cicalese Cicadas return to Cape Cod after 17 years By Susie Webb About 156 million people breathe unhealthy air. Are you one of them? Advertisement By Cindy Fitzgibb,1,2025-08-26 01:56:55.147037,Technology,en,,news/6dae8124-7571-4562-a9ca-cf77bf9ec180.zip
172,b88533d3-2c1c-491c-949f-7395cddd1c20,"Police identify Maine man found dead in car parked in front of South Shore Hospital Person of interest in the death also identified, police said Police identify Maine man found dead in car parked in front of South Shore Hospital Person of interest in the ",1,2025-08-26 01:56:58.987946,Technology,en,,news/b88533d3-2c1c-491c-949f-7395cddd1c20.zip
174,e503e18d-a523-46df-8bca-103c969993bd,Asset Publisher TERMS AND CONDITIONS Hearst Television Digital Advertising Terms & Conditions STANDARD TERMS AND CONDITIONS FOR PURCHASE OF DIGITAL ADVERTISING These standard terms and conditions (the “Terms”) apply to all digital advertising services pro,1,2025-08-26 01:57:12.461311,Technology,en,,news/e503e18d-a523-46df-8bca-103c969993bd.zip
175,a17fc20c-116c-42b4-b9e0-4980cfb0c0ab,"OMISSION OF DISTRIBUTION If, as a result of an act of God, force majeure, public emergency, labor dispute, restriction imposed by law or governmental order, mechanical breakdown, or where necessary to enable the Station to comply with the Communications A",1,2025-08-26 01:57:37.913716,News and Politics,en,,news/a17fc20c-116c-42b4-b9e0-4980cfb0c0ab.zip
176,cec42c76-a006-4d24-b944-97009b920667,News Article,1,2025-08-26 01:59:48.451502,Others,en,,news/cec42c76-a006-4d24-b944-97009b920667.zip
177,c3217de1-0624-4b39-83ea-e75e2c95016f,News Article,1,2025-08-26 01:59:49.714563,Others,en,,news/c3217de1-0624-4b39-83ea-e75e2c95016f.zip
178,0f46f6b5-4a8a-4060-909b-8961c5451692,News Article,1,2025-08-26 01:59:50.955199,Others,en,,news/0f46f6b5-4a8a-4060-909b-8961c5451692.zip
179,f62c3316-83a6-4e12-bcf7-011a3c4fe470,News Article,1,2025-08-26 01:59:52.167465,Others,en,,news/f62c3316-83a6-4e12-bcf7-011a3c4fe470.zip
181,59167f39-82d8-4b04-a6d2-f81ea98cd5a7,"If you're short on time, start with: Envision Newton 2042 (Comprehensive Plan) 2023-2024 Operating Budget 2024-2028 Capital Improvements Plan FY22 City of Newton Annual Audit City of Newton Adopted Financial Policies If you have time for more, consider: A",1,2025-08-26 03:49:45.904483,News and Politics,en,,news/59167f39-82d8-4b04-a6d2-f81ea98cd5a7.zip
182,cc625808-0db3-4084-aa34-3eede6de55f0,* I agree eSignature of Applicant * Date * Date Residential Single Family & Duplex (per unit) Trade Permits Description of Work Residential Electrical Trade Permit Alteration (Residential Electrical) Fee Quantity Shipping Cost Taxable Residential Electric,1,2025-08-26 03:49:53.234449,Education and Learning,en,,news/cc625808-0db3-4084-aa34-3eede6de55f0.zip
183,4a9f080a-3d2d-4989-b5b5-86aeee64c316,"Discussion regarding the size of the event in a park should be completed with the Community Development Department of the City of Newton: 641-792-6622 Events at large recreational and amusement facilities/parks, sports arenas, fields, and complexes where ",1,2025-08-26 03:50:05.643962,Technology,en,,news/4a9f080a-3d2d-4989-b5b5-86aeee64c316.zip
184,a3538bfc-cfe0-4ec3-a772-d5043f5887e9,"Downtown Housing Grant Documents Downtown Housing Grant Program Instructions Downtown Housing Grant Application Dangerous & Dilapidated Program This program supports neighborhood revitalization by offering grants for private demolition, rehabilitation of ",1,2025-08-26 03:50:17.364257,Business and Investment,en,,news/a3538bfc-cfe0-4ec3-a772-d5043f5887e9.zip
185,9bfd6389-83d7-4342-84ed-3d753306d9a8,Getting started Account and login Robinhood Strategies Robinhood Gold Credit Card Robinhood Legend Spending Robinhood Crypto Investing Retirement Robinhood Wallet Robinhood Gold Robinhood Banking Robinhood Derivatives Bank transfers and linking Documents ,1,2025-08-28 17:30:30.433217,Business and Investment,en,,news/9bfd6389-83d7-4342-84ed-3d753306d9a8.zip
186,ce42a95a-e395-4209-87a6-2c1423b6893a,Getting started Account and login Robinhood Strategies Robinhood Gold Credit Card Robinhood Legend Spending Robinhood Crypto Investing Retirement Robinhood Wallet Robinhood Gold Robinhood Banking Robinhood Derivatives Bank transfers and linking Documents ,1,2025-08-28 17:30:33.412444,Business and Investment,en,,news/ce42a95a-e395-4209-87a6-2c1423b6893a.zip
188,4807fd5b-1590-4ef6-9681-0587f1808f28,Getting started Account and login Robinhood Strategies Robinhood Gold Credit Card Robinhood Legend Spending Robinhood Crypto Investing Retirement Robinhood Wallet Robinhood Gold Robinhood Banking Robinhood Derivatives Bank transfers and linking Documents ,1,2025-08-28 17:30:39.145892,Business and Investment,en,,news/4807fd5b-1590-4ef6-9681-0587f1808f28.zip
189,997768bc-7170-4850-b388-3f5bc978e7b0,Getting started Account and login Robinhood Strategies Robinhood Gold Credit Card Robinhood Legend Spending Robinhood Crypto Investing Retirement Robinhood Wallet Robinhood Gold Robinhood Banking Robinhood Derivatives Bank transfers and linking Documents ,1,2025-08-28 17:30:46.054402,Business and Investment,en,,news/997768bc-7170-4850-b388-3f5bc978e7b0.zip
190,50b2fcb1-4c00-4666-8d2f-51d81c870c50,Getting started What you need to get started Investments you can make on Robinhood Open my account About joint investing Joint investing FAQ How to send in documents Explore products and features Set up Robinhood iOS widgets Technical indicators Cortex Di,1,2025-08-28 17:30:56.229393,News and Politics,en,,news/50b2fcb1-4c00-4666-8d2f-51d81c870c50.zip
191,7db4bf1b-57d5-41cc-ac01-c5970dea4602,Getting started What you need to get started Investments you can make on Robinhood Open my account About joint investing Joint investing FAQ How to send in documents Explore products and features Set up Robinhood iOS widgets Technical indicators Cortex Di,1,2025-08-28 17:31:02.456915,Business and Investment,en,,news/7db4bf1b-57d5-41cc-ac01-c5970dea4602.zip
192,132f95c2-f194-4286-9417-e513de7b688a,"Politics, Top Feature by Bryan McGonigle",1,2025-08-28 17:36:59.371722,Education and Learning,en,,news/132f95c2-f194-4286-9417-e513de7b688a.zip
266,9aa1cdce-1fb2-4145-b563-721a115d7e17,"The Russell 2000 hit its first all-time high since 2021, as smaller caps fly higher session after session on the promise of cheaper financing due to lower rates, and the feeling that any company even vaguely related to AI might see a billion-dollar deal a",1,2025-09-18 23:18:39.073107,Business and Investment,en,,news/9aa1cdce-1fb2-4145-b563-721a115d7e17.zip
196,121519bb-f187-4cfd-bb84-d1813858ccfb,"Whisked across the Venetian canals on a private water taxi, Sanchez Bezos’ rare pink diamond (worth an estimated $3 million to $5 million, and somewhere in the proximity of 30 carats) didn’t so much catch the light but grabbed it out of the sky with a hef",1,2025-08-28 19:36:44.282561,Others,en,,news/121519bb-f187-4cfd-bb84-d1813858ccfb.zip
197,1e847453-9f7a-4da7-bda4-991a62fa53cc,"Read full article gilbert mcgregor Wed, Aug 27, 2025, 10:00 AM · 4 min read Link Copied 42 Rampage Jackson_20180626 Raja Jackson wrestling incident, explained: Why Rampage Jackson issued apology for son's attack on Syko Stu originally appeared on The Spor",1,2025-08-28 19:36:46.157928,Technology,en,,news/1e847453-9f7a-4da7-bda4-991a62fa53cc.zip
198,4dd785b5-8aef-4de8-acc5-9e179312b4c9,"Jemal Countess/Getty; Meghan, Duchess of Sussex/Instagram (Left) Meghan Markle in New York City on April 23, 2025; (Right) Princess Lilibet in a video Meghan Markle shared to Instagram Stories on Aug by Mary Wells",1,2025-08-28 19:36:53.491161,Business and Investment,en,,news/4dd785b5-8aef-4de8-acc5-9e179312b4c9.zip
199,7b97a03c-d14d-444e-8690-9ae6c8acd43e,"NBC/Jamie McCarthy/Getty Michael Longfellow NEED TO KNOW Michael Longfellow is leaving SNL after three years ahead of season 51 He is joining Devon Walker and Emil Wakim, who also announced their exits earlier this week This comes after creator Lorne Mich",1,2025-08-28 19:36:55.192282,Others,en,,news/7b97a03c-d14d-444e-8690-9ae6c8acd43e.zip
200,8f8d8883-bd3b-46c2-a203-8cc957c65987,"In August 2023, just six weeks before the murder trial of Bryan Kohberger was set to begin, he waived his right to a speedy trial by a knife-wielding assailant in the wee hours of Nov. 13",1,2025-08-28 19:36:56.66898,Technology,en,,news/8f8d8883-bd3b-46c2-a203-8cc957c65987.zip
201,d5d1655b-2606-4fb2-ba37-318a49288a68,"Ohio mother charged with aggravated murder in death of her 4-year-old son Prosecutors filed murder charges against a woman in the death of her 4-year-old son, with authorities saying that ""spiritual delusions"" led her to throw the boy into an Ohio lake",1,2025-08-28 19:37:35.96444,Technology,en,,news/d5d1655b-2606-4fb2-ba37-318a49288a68.zip
202,895b1cf6-daf5-4fa2-bc1c-aee746d96eb0,"(Christopher Mark Juhn/Anadolu via Getty Images) Minneapolis police have identified the shooter who opened fire at the Annunciation Catholic Church on Wednesday, killing two children and injuring 17 others, as 23-year-old Robin Westman by the gunfire. All",1,2025-08-28 19:37:43.48967,Education and Learning,en,,news/895b1cf6-daf5-4fa2-bc1c-aee746d96eb0.zip
204,270610d3-65a3-419e-bc7a-1a1468cb3824,News Article,1,2025-08-28 20:13:40.101949,Others,en,,news/270610d3-65a3-419e-bc7a-1a1468cb3824.zip
205,62ea615e-2eff-4968-a6d1-46392c6ef39d,Quick Overview Best cordless stick vacuum overall Tineco Pure ONE S11 Cordless Vacuum $229 at Amazon Best value cordless stick vacuum Kenmore Elite Cordless Stick Vacuum $121 at Amazon Best cordless stick vacuum for carpets Shark Stratos Cordless Stick Va,1,2025-08-29 15:07:32.881771,Technology,en,,news/62ea615e-2eff-4968-a6d1-46392c6ef39d.zip
206,9dd2a260-3feb-4c4d-944f-9719c48e14a9,"Trump issued the directive Thursday in the form of a memorandum to the agency informing officials that they were “hereby authorized to discontinue any security-related procedures previously authorized by Executive Memorandum” with regard to Harris , who u",1,2025-08-29 15:08:07.375881,News and Politics,en,,news/9dd2a260-3feb-4c4d-944f-9719c48e14a9.zip
207,a930b61d-5a64-40f8-9025-b03ec9757a3c,Generate Key Takeaways Minneapolis Catholic school shooting: The 2 children killed have been identified MINNEAPOLIS (AP) — As the families of the two Catholic school students fatally shot while celebrating Mass at a Minneapolis church continue to wrestle ,1,2025-08-29 15:08:14.474144,Education and Learning,en,,news/a930b61d-5a64-40f8-9025-b03ec9757a3c.zip
208,1507f1ed-4b54-42e7-8636-65193beb5d42,"See George Clooney, Emma Stone, more stars arrive at Venice Film Festival 2025 1 of 32 Cast member Adam Sandler poses with his wife Jackie Sandler and his daughters Sunny Sandler and Sadie Sandler on the red carpet for the screening of the movie ""Jay Kell",1,2025-08-29 15:08:39.099993,Lifestyle and Entertainment,en,,news/1507f1ed-4b54-42e7-8636-65193beb5d42.zip
209,542dc4bc-bddc-43a0-aee3-6e9b3cc6992d,"com A multistate outbreak of Salmonella infections tied to recalled eggs has sickened at least 95 people across 14 states, including three in Washington, according to the Centers for Disease Control and Prevention (CDC) by Country Eggs",1,2025-08-29 15:08:51.41658,News and Politics,en,,news/542dc4bc-bddc-43a0-aee3-6e9b3cc6992d.zip
211,904d35bf-0526-4059-87de-c5d0cc227e7d,"Entire coastal communities were obliterated, and some of the lowest-lying — and poorest — New Orleans neighborhoods were wiped out by a storm surge that reached as high as 28 feet by a storm surge that reached as high as 28 feet. Advertisement Advertiseme",1,2025-08-29 15:09:02.830827,News and Politics,en,,news/904d35bf-0526-4059-87de-c5d0cc227e7d.zip
212,cff3bcbe-61f5-4af0-9897-ef885148339c,"A jury convicted Matt Wright, star of the ""Wild Croc Territory,"" ""Monster Croc Wrangler"" and ""Outback Wrangler"" series, of two counts of perverting the course of justice, court documents showed by a 100-foot line to collect crocodile eggs when it ran out ",1,2025-08-29 15:09:17.29482,News and Politics,en,,news/cff3bcbe-61f5-4af0-9897-ef885148339c.zip
213,3acd1b49-9ad9-4f7f-9700-af8f371ead2a,"Murray responded to the news Thursday by saying the Trump administration has undercut wildland firefighting by ""decimating the Forest Service"" and their immigration policy ""is fundamentally sick by U.S. Border Patrol agents during a multiagency criminal i",1,2025-08-29 15:09:23.749539,News and Politics,en,,news/3acd1b49-9ad9-4f7f-9700-af8f371ead2a.zip
214,035adefe-bb14-430a-9f15-93e2148fe6ed,"Trending 7WEATHER: Friday Storms Elizabeth Banks, Massachusetts native, reported to play Karen Read in Amazon limited series Police say Minneapolis church shooter was filled with hatred and admired mass killers Duty-free no more: Parcels worth under $800 ",1,2025-08-29 17:51:09.643174,News and Politics,en,,news/035adefe-bb14-430a-9f15-93e2148fe6ed.zip
215,50de509a-f906-4249-ace6-5f1ed89e2fff,"Updated: 2025-08-29 17:45:01 Trending 7WEATHER: Friday Storms Elizabeth Banks, Massachusetts native, reported to play Karen Read in Amazon limited series Police say Minneapolis church shooter was filled with hatred and admired mass killers Duty-free no mo",1,2025-08-29 17:51:11.059577,News and Politics,en,,news/50de509a-f906-4249-ace6-5f1ed89e2fff.zip
418,ddf52dad-aad0-4cd4-94b6-8aa84b825ff6,Nuts.com: Jeff Braverman. From Corner Store to Snacktime Powerhouse,1,2025-10-30 00:18:03.954735,Business and Investment,en,,news/ddf52dad-aad0-4cd4-94b6-8aa84b825ff6.zip
740,ee38a60b-04c6-40f8-a926-623d2b3e8e6f,ARTICLE: City of Quincy dedicates new park to hometown president John Quincy Adams by sculptor Sergey Eylanbekov. He also created the city’s statues of John Hancock,1,2025-11-20 18:18:38.324925,News and Politics,en,,news/ee38a60b-04c6-40f8-a926-623d2b3e8e6f.zip
218,a331241b-10e2-44fa-9837-98ca3e58e637,"Account minimums Account minimums The minimum initial investment is $50 To continue having an account managed, the minimum account value is $50 The minimum investment for a portfolio to include individual stocks, in addition to ETFs, is $500 Deposits and ",1,2025-09-04 18:42:01.063177,Business and Investment,en,,news/a331241b-10e2-44fa-9837-98ca3e58e637.zip
219,3801d71e-744c-45d6-9fc4-bb9a0080419c,Getting started Account and login Robinhood Strategies Robinhood Gold Credit Card Robinhood Gold Credit Card waitlist Apply for the Robinhood Gold Credit Card Canceling your Robinhood Gold Credit Card Get started Payments Authorized users Rewards Pay Over,1,2025-09-04 18:42:10.026405,Business and Investment,en,,news/3801d71e-744c-45d6-9fc4-bb9a0080419c.zip
220,1987d61f-678c-4105-b738-aa8fd79ce6c3,Volunteer American Cancer Society Cancer Action Network℠ (ACS CAN) DetermiNation® Discovery Shops™ Hope Lodge Making Strides Against Breast Cancer® National Volunteer Awards Relay For Life® Road To Recovery® The Society in Second Life Volunteer Stories Fe,1,2025-09-14 00:48:27.133974,News and Politics,en,,news/1987d61f-678c-4105-b738-aa8fd79ce6c3.zip
221,4183acf3-2240-4e4c-940b-b607ea4b4c2e,"A new article in the American Cancer Society flagship journal, CA: A Journal for Clinicians provides the estimated numbers of new cancer cases and deaths for African American and Black people, as well as the most recent statistics on: Cancer occurrence Ri",1,2025-09-14 00:48:35.444738,Education and Learning,en,,news/4183acf3-2240-4e4c-940b-b607ea4b4c2e.zip
222,119de7e0-17c6-4a18-b6fa-e90b5cc43602,"Policies Accessibility Policy Ethics, Accountability, and Transparency Content Usage Policy Financial Conflict of Interest Policy Linking Policy Log Files IP Addresses Online and Mobile Privacy Policy Opt Out Long Form Privacy Statement Secure Sockets Lay",1,2025-09-14 00:48:48.072154,Education and Learning,en,,news/119de7e0-17c6-4a18-b6fa-e90b5cc43602.zip
223,e2fe87e2-b0db-4561-8db5-5820abb1128e,Rowes Wharf Sea Grille A SENSORY EXPERIENCE THAT GOES BEYOND THE PALATE Welcome to our nationally recognized Rowes Wharf Sea Grille restaurant sitting boldly on the Boston Harbor waterfront,1,2025-09-14 00:49:08.159154,Lifestyle and Entertainment,en,,news/e2fe87e2-b0db-4561-8db5-5820abb1128e.zip
224,da3400e5-95ef-46e6-bb8f-57b6b763872f,"Room Service Amenities A SPECIAL TOUCH FOR YOUR STAY Experience a warm welcome like no other at Boston Harbor Hotel with our exquisite in-room amenities, designed to elevate your stay from the moment you check-in by our culinary experts",1,2025-09-14 00:49:11.105424,News and Politics,en,,news/da3400e5-95ef-46e6-bb8f-57b6b763872f.zip
225,b6bcc823-6dc2-4ee6-b744-ac781b660e48,"Your Storybook Wedding Awaits $19,000 inclusive of tax and gratuity For up to 12 guests",1,2025-09-14 00:49:14.656532,Technology,en,,news/b6bcc823-6dc2-4ee6-b744-ac781b660e48.zip
227,910fd5f8-ae5c-48df-a6a7-b9aa713020a5,News Article,1,2025-09-15 16:20:24.56661,Others,en,,news/910fd5f8-ae5c-48df-a6a7-b9aa713020a5.zip
